 GRIDCODE,CVIDE,Fu,USs4ginMUNICIPIO (m2)
       54510 ,        8036 ,   0.00000000     ,   687668.062    
       54511 ,        8036 ,   0.00000000     ,   687668.062    
       54512 ,        8036 ,   0.00000000     ,   687668.062    
       54513 ,        8036 ,   0.00000000     ,   687668.062    
       54514 ,        8036 ,   0.00000000     ,   687668.062    
       54515 ,        8036 ,   0.00000000     ,   687668.062    
       54516 ,        8036 ,   0.00000000     ,   687668.062    
       54517 ,        8036 ,   0.00000000     ,   687668.062    
       54518 ,        8036 ,   0.00000000     ,   687668.062    
       54861 ,        8036 ,   0.00000000     ,   687668.062    
       54862 ,        8036 ,   0.00000000     ,   687668.062    
       54863 ,        8036 ,   0.00000000     ,   687668.062    
       54864 ,        8036 ,   0.00000000     ,   687668.062    
       54865 ,        8036 ,   0.00000000     ,   687668.062    
       54866 ,        8036 ,   0.00000000     ,   687668.062    
       54867 ,        8036 ,   0.00000000     ,   687668.062    
       54868 ,        8036 ,   0.00000000     ,   687668.062    
       54869 ,        8036 ,   0.00000000     ,   687668.062    
       54870 ,        8036 ,   0.00000000     ,   687668.062    
       54871 ,        8036 ,   0.00000000     ,   687668.062    
       55219 ,        8036 ,   0.00000000     ,   687668.062    
       55220 ,        8036 ,   0.00000000     ,   687668.062    
       55221 ,        8036 ,   0.00000000     ,   687668.062    
       55222 ,        8036 ,   0.00000000     ,   687668.062    
       55223 ,        8036 ,   0.00000000     ,   687668.062    
       55224 ,        8036 ,   0.00000000     ,   687668.062    
       70725 ,        8037 ,   0.00000000     ,   179826608.    
       70726 ,        8037 ,   0.00000000     ,   179826608.    
       70727 ,        8037 ,   0.00000000     ,   179826608.    
       70728 ,        8037 ,   0.00000000     ,   179826608.    
       70729 ,        8037 ,   0.00000000     ,   179826608.    
       70730 ,        8037 ,   0.00000000     ,   179826608.    
       70731 ,        8037 ,   0.00000000     ,   179826608.    
       71078 ,        8037 ,   0.00000000     ,   179826608.    
       71079 ,        8037 ,   0.00000000     ,   179826608.    
       71080 ,        8037 ,   0.00000000     ,   179826608.    
       71081 ,        8037 ,   0.00000000     ,   179826608.    
       71082 ,        8037 ,   0.00000000     ,   179826608.    
       71083 ,        8037 ,   0.00000000     ,   179826608.    
       71084 ,        8037 ,   0.00000000     ,   179826608.    
       71430 ,        8037 ,   0.00000000     ,   179826608.    
       71431 ,        8037 ,   0.00000000     ,   179826608.    
       71432 ,        8037 ,   0.00000000     ,   179826608.    
       71433 ,        8037 ,   0.00000000     ,   179826608.    
       71434 ,        8037 ,   0.00000000     ,   179826608.    
       71435 ,        8037 ,   0.00000000     ,   179826608.    
       71436 ,        8037 ,   0.00000000     ,   179826608.    
       71437 ,        8037 ,   0.00000000     ,   179826608.    
       71783 ,        8037 ,   0.00000000     ,   179826608.    
       71784 ,        8037 ,   0.00000000     ,   179826608.    
       71785 ,        8037 ,   0.00000000     ,   179826608.    
       71786 ,        8037 ,   0.00000000     ,   179826608.    
       71787 ,        8037 ,   0.00000000     ,   179826608.    
       71788 ,        8037 ,   0.00000000     ,   179826608.    
       71789 ,        8037 ,   0.00000000     ,   179826608.    
       71790 ,        8037 ,   0.00000000     ,   179826608.    
       71791 ,        8037 ,   0.00000000     ,   179826608.    
       72137 ,        8037 ,   0.00000000     ,   179826608.    
       72138 ,        8037 ,   0.00000000     ,   179826608.    
       72139 ,        8037 ,   0.00000000     ,   179826608.    
       72140 ,        8037 ,   0.00000000     ,   179826608.    
       72141 ,        8037 ,   0.00000000     ,   179826608.    
       72142 ,        8037 ,   0.00000000     ,   179826608.    
       72143 ,        8037 ,   1.08535355E-03 ,   179826608.    
       72144 ,        8037 ,   5.86431881E-04 ,   179826608.    
       72491 ,        8037 ,   0.00000000     ,   179826608.    
       72492 ,        8037 ,   0.00000000     ,   179826608.    
       72493 ,        8037 ,   0.00000000     ,   179826608.    
       72494 ,        8037 ,   0.00000000     ,   179826608.    
       72495 ,        8037 ,   0.00000000     ,   179826608.    
       72496 ,        8037 ,   1.19966855E-02 ,   179826608.    
       72497 ,        8037 ,   3.05557856E-04 ,   179826608.    
       72843 ,        8037 ,   0.00000000     ,   179826608.    
       72844 ,        8037 ,   0.00000000     ,   179826608.    
       72845 ,        8037 ,   0.00000000     ,   179826608.    
       72846 ,        8037 ,   1.04951337E-02 ,   179826608.    
       72847 ,        8037 ,  0.139800429     ,   179826608.    
       72848 ,        8037 ,   9.45400223E-02 ,   179826608.    
       72849 ,        8037 ,   3.20043154E-02 ,   179826608.    
       73196 ,        8037 ,   0.00000000     ,   179826608.    
       73197 ,        8037 ,   0.00000000     ,   179826608.    
       73198 ,        8037 ,   0.00000000     ,   179826608.    
       73199 ,        8037 ,   5.82731469E-03 ,   179826608.    
       73200 ,        8037 ,  0.312685609     ,   179826608.    
       73201 ,        8037 ,  0.161594659     ,   179826608.    
       73202 ,        8037 ,   0.00000000     ,   179826608.    
       73549 ,        8037 ,   0.00000000     ,   179826608.    
       73550 ,        8037 ,   0.00000000     ,   179826608.    
       73551 ,        8037 ,   0.00000000     ,   179826608.    
       73552 ,        8037 ,   2.32547764E-02 ,   179826608.    
       73553 ,        8037 ,  0.163552463     ,   179826608.    
       73554 ,        8037 ,   4.22712676E-02 ,   179826608.    
       58035 ,        8038 ,   0.00000000     ,   1246961.62    
       58036 ,        8038 ,   0.00000000     ,   1246961.62    
       58037 ,        8038 ,   0.00000000     ,   1246961.62    
       58038 ,        8038 ,   0.00000000     ,   1246961.62    
       58384 ,        8038 ,   0.00000000     ,   1246961.62    
       58385 ,        8038 ,   0.00000000     ,   1246961.62    
       58386 ,        8038 ,   0.00000000     ,   1246961.62    
       58387 ,        8038 ,   0.00000000     ,   1246961.62    
       58388 ,        8038 ,   0.00000000     ,   1246961.62    
       58389 ,        8038 ,   0.00000000     ,   1246961.62    
       58390 ,        8038 ,   0.00000000     ,   1246961.62    
       58391 ,        8038 ,   0.00000000     ,   1246961.62    
       58392 ,        8038 ,   0.00000000     ,   1246961.62    
       58737 ,        8038 ,  0.977387309     ,   1246961.62    
       58738 ,        8038 ,   0.00000000     ,   1246961.62    
       58739 ,        8038 ,   0.00000000     ,   1246961.62    
       58740 ,        8038 ,   0.00000000     ,   1246961.62    
       58741 ,        8038 ,   0.00000000     ,   1246961.62    
       58742 ,        8038 ,   0.00000000     ,   1246961.62    
       58743 ,        8038 ,   0.00000000     ,   1246961.62    
       58744 ,        8038 ,   0.00000000     ,   1246961.62    
       58745 ,        8038 ,   0.00000000     ,   1246961.62    
       59089 ,        8038 ,   0.00000000     ,   1246961.62    
       59090 ,        8038 ,   2.26126593E-02 ,   1246961.62    
       59091 ,        8038 ,   0.00000000     ,   1246961.62    
       59092 ,        8038 ,   0.00000000     ,   1246961.62    
       59093 ,        8038 ,   0.00000000     ,   1246961.62    
       59094 ,        8038 ,   0.00000000     ,   1246961.62    
       59095 ,        8038 ,   0.00000000     ,   1246961.62    
       59096 ,        8038 ,   0.00000000     ,   1246961.62    
       59097 ,        8038 ,   0.00000000     ,   1246961.62    
       59098 ,        8038 ,   0.00000000     ,   1246961.62    
       59442 ,        8038 ,   0.00000000     ,   1246961.62    
       59443 ,        8038 ,   0.00000000     ,   1246961.62    
       59444 ,        8038 ,   0.00000000     ,   1246961.62    
       59445 ,        8038 ,   0.00000000     ,   1246961.62    
       59446 ,        8038 ,   0.00000000     ,   1246961.62    
       59447 ,        8038 ,   0.00000000     ,   1246961.62    
       59448 ,        8038 ,   0.00000000     ,   1246961.62    
       59449 ,        8038 ,   0.00000000     ,   1246961.62    
       59450 ,        8038 ,   0.00000000     ,   1246961.62    
       59451 ,        8038 ,   0.00000000     ,   1246961.62    
       59452 ,        8038 ,   0.00000000     ,   1246961.62    
       59795 ,        8038 ,   0.00000000     ,   1246961.62    
       59796 ,        8038 ,   0.00000000     ,   1246961.62    
       59797 ,        8038 ,   0.00000000     ,   1246961.62    
       59798 ,        8038 ,   0.00000000     ,   1246961.62    
       59799 ,        8038 ,   0.00000000     ,   1246961.62    
       59800 ,        8038 ,   0.00000000     ,   1246961.62    
       59801 ,        8038 ,   0.00000000     ,   1246961.62    
       59802 ,        8038 ,   0.00000000     ,   1246961.62    
       59803 ,        8038 ,   0.00000000     ,   1246961.62    
       59804 ,        8038 ,   0.00000000     ,   1246961.62    
       59805 ,        8038 ,   0.00000000     ,   1246961.62    
       60149 ,        8038 ,   0.00000000     ,   1246961.62    
       60150 ,        8038 ,   0.00000000     ,   1246961.62    
       60151 ,        8038 ,   0.00000000     ,   1246961.62    
       60152 ,        8038 ,   0.00000000     ,   1246961.62    
       60153 ,        8038 ,   0.00000000     ,   1246961.62    
       60154 ,        8038 ,   0.00000000     ,   1246961.62    
       60155 ,        8038 ,   0.00000000     ,   1246961.62    
       60156 ,        8038 ,   0.00000000     ,   1246961.62    
       60157 ,        8038 ,   0.00000000     ,   1246961.62    
       60158 ,        8038 ,   0.00000000     ,   1246961.62    
       60503 ,        8038 ,   0.00000000     ,   1246961.62    
       60504 ,        8038 ,   0.00000000     ,   1246961.62    
       60505 ,        8038 ,   0.00000000     ,   1246961.62    
       60506 ,        8038 ,   0.00000000     ,   1246961.62    
       60507 ,        8038 ,   0.00000000     ,   1246961.62    
       60508 ,        8038 ,   0.00000000     ,   1246961.62    
       60509 ,        8038 ,   0.00000000     ,   1246961.62    
       60510 ,        8038 ,   0.00000000     ,   1246961.62    
       60468 ,        8040 ,   0.00000000     ,   17992442.0    
       60469 ,        8040 ,   0.00000000     ,   17992442.0    
       60470 ,        8040 ,   0.00000000     ,   17992442.0    
       60471 ,        8040 ,   0.00000000     ,   17992442.0    
       60820 ,        8040 ,   0.00000000     ,   17992442.0    
       60821 ,        8040 ,   0.00000000     ,   17992442.0    
       60822 ,        8040 ,   0.00000000     ,   17992442.0    
       60823 ,        8040 ,   0.00000000     ,   17992442.0    
       60824 ,        8040 ,   0.00000000     ,   17992442.0    
       60825 ,        8040 ,   0.00000000     ,   17992442.0    
       60826 ,        8040 ,   0.00000000     ,   17992442.0    
       61173 ,        8040 ,   0.00000000     ,   17992442.0    
       61174 ,        8040 ,   0.00000000     ,   17992442.0    
       61175 ,        8040 ,   0.00000000     ,   17992442.0    
       61176 ,        8040 ,   0.00000000     ,   17992442.0    
       61177 ,        8040 ,   0.00000000     ,   17992442.0    
       61178 ,        8040 ,   0.00000000     ,   17992442.0    
       61179 ,        8040 ,   0.00000000     ,   17992442.0    
       61180 ,        8040 ,   0.00000000     ,   17992442.0    
       61526 ,        8040 ,   0.00000000     ,   17992442.0    
       61527 ,        8040 ,   0.00000000     ,   17992442.0    
       61528 ,        8040 ,   0.00000000     ,   17992442.0    
       61529 ,        8040 ,   0.00000000     ,   17992442.0    
       61530 ,        8040 ,   0.00000000     ,   17992442.0    
       61531 ,        8040 ,   0.00000000     ,   17992442.0    
       61532 ,        8040 ,   0.00000000     ,   17992442.0    
       61533 ,        8040 ,   0.00000000     ,   17992442.0    
       61534 ,        8040 ,   0.00000000     ,   17992442.0    
       61879 ,        8040 ,   0.00000000     ,   17992442.0    
       61880 ,        8040 ,   0.00000000     ,   17992442.0    
       61881 ,        8040 ,   0.00000000     ,   17992442.0    
       61882 ,        8040 ,   0.00000000     ,   17992442.0    
       61883 ,        8040 ,   0.00000000     ,   17992442.0    
       61884 ,        8040 ,   0.00000000     ,   17992442.0    
       61885 ,        8040 ,   0.00000000     ,   17992442.0    
       61886 ,        8040 ,   0.00000000     ,   17992442.0    
       61887 ,        8040 ,   0.00000000     ,   17992442.0    
       62232 ,        8040 ,   0.00000000     ,   17992442.0    
       62233 ,        8040 ,   0.00000000     ,   17992442.0    
       62234 ,        8040 ,   0.00000000     ,   17992442.0    
       62235 ,        8040 ,   0.00000000     ,   17992442.0    
       62236 ,        8040 ,   0.00000000     ,   17992442.0    
       62237 ,        8040 ,   0.00000000     ,   17992442.0    
       62238 ,        8040 ,   3.24448906E-02 ,   17992442.0    
